,volcanic_rock_voucher_10500_d3,djembes_d3,croissants_d3,jams_d3,volcanic_rock_voucher_10000_d3,kelp_d3,volcanic_rock_voucher_9750_d3,picnic_basket1_d3,picnic_basket2_d3,volcanic_rock_voucher_9500_d3,rainforest_resin_d3,volcanic_rock_voucher_10250_d3,squid_ink_d3,volcanic_rock_d3
2333200,52.5,13499.81081081081,4315.0,6617.0,406.5,2036.0,653.0,59306.5,30459.5,902.5,10000.0,188.0625,1937.0,10401.833333333334
2333300,54.5,13500.5,4315.5,6617.0,413.0,2036.0,657.5,59311.5,30462.340909090908,906.5,10000.0,191.5,1936.5,10406.5
2333400,54.5,13500.195945945947,4315.5,6617.0,414.5,2036.0,658.5,59304.46153846154,30461.31868131868,908.0,10000.0,192.5,1936.0,10407.880710659898
2333500,55.5,13500.0,4315.5,6617.0,415.5,2036.0,661.5,59301.51666666667,30460.333333333332,910.5,10000.0,194.5,1935.5192307692307,10410.161363636364
2333600,56.5,13500.0,4315.138686131387,6617.0,420.5,2035.9056603773586,666.5,59299.47297297297,30460.22972972973,915.5,10000.0,198.5,1936.595744680851,10414.78453038674
2333700,57.5,13500.194444444445,4315.22265625,6617.0,420.5,2036.0,666.5,59304.5,30460.5,915.5,10000.0,198.5,1936.5,10415.127027027027
2333800,56.5,13500.0,4315.181818181818,6617.0,419.5,2035.5,665.5,59303.5,30459.342857142856,914.5,10000.115384615385,197.5,1936.0185185185185,10414.5
2333900,55.5,13500.795774647888,4315.0,6617.0,416.0,2035.5,661.5,59302.5,30458.70408163265,911.5,10000.0,195.5,1935.5,10411.0
2334000,54.5,13500.5,4315.5,6616.5,412.5,2035.4444444444443,658.5,59294.5,30458.70731707317,907.5,10000.0,192.5,1935.0,10407.15935334873
2334100,54.5,13500.0,4316.0,6616.5,411.5,2036.0,657.5,59291.5,30458.341463414636,906.5,10000.0,191.5,1934.5,10405.831831831832
2334200,53.8,13499.195945945947,4316.0,6616.492723492724,408.8,2035.5,653.8,59290.5,30456.67777777778,903.8,10000.0,188.8,1934.5,10402.865546218487
2334300,52.5,13499.1875,4316.0,6617.0,407.0,2036.0204081632653,653.0,59294.0,30452.5,902.5,10000.0,188.5,1935.0,10401.5
2334400,53.5,13498.857142857143,4316.0,6616.5,409.5,2036.0,655.5,59293.5,30454.3,904.5,10000.0,189.5,1935.5102040816328,10404.0
2334500,54.5,13498.8125,4316.0,6616.5,412.5,2036.0,657.5,59294.5,30457.369047619046,907.0,10000.0,191.5,1932.5576923076924,10406.5
2334600,53.5,13498.5,4316.0,6617.0,408.5,2036.0,654.5,59298.5,30460.3125,904.0,9999.7,189.5,1931.5,10403.5
2334700,50.5,13498.0,4315.5,6617.0,401.5,2036.0,647.5,59296.5,30458.5,896.5,10000.0,184.5,1929.5645161290322,10396.5
2334800,52.5,13498.5,4315.722222222223,6617.0,405.5,2036.0,651.5,59297.5,30464.0,901.0,9999.652173913044,187.5,1932.5,10400.5
2334900,51.5,13498.153846153846,4315.794303797468,6617.0,403.0,2035.9761904761904,649.0,59296.515625,30462.265625,898.5,10000.0,185.5,1934.5,10398.144117647058
2335000,52.5,13498.5,4315.5,6617.0,405.5,2035.549019607843,650.5,59296.5,30461.684782608696,900.5,10000.0,186.5,1934.549019607843,10400.0
2335100,52.5,13499.175,4315.769503546099,6617.0,404.5,2035.4285714285713,650.5,59298.5,30460.65625,900.5,10000.0,186.5,1934.4285714285713,10399.862694300518
2335200,53.5,13499.5,4315.781879194631,6616.48717948718,407.5,2035.55,654.5,59300.5,30462.271739130436,903.5,10000.0,189.5,1934.0,10403.198863636364
2335300,51.36842105263158,13499.5,4315.5,6616.5,405.36842105263156,2035.9807692307693,651.3684210526316,59299.515625,30463.71875,900.3684210526316,10000.166666666666,186.3684210526316,1933.5,10399.5
2335400,52.375,13499.88785046729,4315.5,6616.5,406.375,2035.5438596491229,652.375,59297.5,30466.25,901.375,10000.0,187.375,1933.5438596491229,10401.5
2335500,51.5,13499.5,4315.5,6617.0,404.5,2035.5,648.5,59294.5,30468.672413793105,898.5,9999.866666666667,185.5,1934.0,10397.5
2335600,49.5,13500.813432835821,4315.5,6616.0,397.5,2035.6666666666667,643.5,59297.48192771084,30467.481927710844,893.5,10000.0,181.5,1934.909090909091,10392.5
2335700,50.5,13505.16911764706,4315.5,6615.0,400.5,2035.5,644.5,59305.8,30465.7,894.0,10000.0,182.5,1935.5,10393.5
2335800,50.5,13505.5,4315.5,6615.5,400.5,2035.5,644.5,59305.5,30464.0,894.5,9999.736842105263,182.5,1935.5,10393.81924882629
2335900,50.5,13507.5,4315.5,6615.5,399.5,2035.3469387755101,645.0,59303.5,30466.242424242424,894.5,10000.0,182.5,1935.3469387755101,10394.16755319149
2336000,49.5,13507.82075471698,4314.5,6615.488272921109,398.0,2035.6666666666667,643.5,59298.5,30464.277777777777,892.5,10000.0,181.0,1935.6666666666667,10392.147887323943
2336100,48.5,13505.814516129032,4314.516279069768,6615.9908256880735,395.5,2035.5254237288136,640.5,59296.5,30463.29487179487,889.5,10000.016393442624,178.5,1932.5254237288136,10389.162561576355
2336200,46.5,13505.5,4314.5,6616.5,388.5,2035.0,634.0,59294.5,30467.0,883.0,10000.0,173.5,1933.0377358490566,10382.5
2336300,47.8421052631579,13506.0,4314.203125,6617.0,390.8421052631579,2035.0,635.8421052631579,59298.5,30466.3,884.8421052631579,9999.986486486487,175.8421052631579,1932.5555555555557,10384.5
2336400,46.5,13506.0,4314.0,6617.0,389.5,2034.9538461538461,634.5,59301.5,30463.70588235294,883.5,10000.015873015873,174.5,1928.9538461538461,10383.5
2336500,45.5,13506.5,4314.169902912621,6617.0,388.5,2034.6785714285713,631.5,59302.53125,30464.671875,880.5,9999.904761904761,172.5,1925.2857142857142,10380.5
2336600,46.5,13506.5,4314.0,6617.0,387.5,2034.5,632.5,59297.5,30466.69,882.5,10000.014492753624,173.5,1928.5,10381.820105820107
2336700,46.31111111111111,13506.828358208955,4314.0,6617.0,389.31111111111113,2034.58,633.6222222222223,59296.5,30465.324324324323,883.3111111111111,10000.125,174.3111111111111,1928.58,10383.0
2336800,48.5,13506.0,4314.1596638655465,6617.5,395.5,2033.9814814814815,641.5,59297.5,30469.315789473683,890.0,10000.0,179.5,1929.5,10389.5
2336900,48.5,13506.0,4314.0,6617.5,395.0,2034.4642857142858,640.5,59298.5,30469.36842105263,890.5,10000.142857142857,179.5,1928.4642857142858,10389.837988826815
2337000,48.5,13505.862903225807,4314.0,6617.5,394.5,2034.5,639.5,59297.796875,30469.734375,888.5,10000.0,178.5,1926.5,10388.13125
2337100,47.5,13505.5,4314.0,6617.5,392.5,2034.5,636.5,59296.743589743586,30470.24358974359,886.0,10000.0,176.5,1923.0,10385.493506493507
2337200,47.5,13505.0,4314.0,6617.5,391.5,2034.304347826087,636.5,59297.5,30467.5,885.5,9999.636363636364,175.5,1921.8695652173913,10384.843137254902
2337300,47.5,13505.0,4313.5,6618.0,392.5,2035.0,635.0,59293.5,30465.36111111111,884.5,10000.0,174.5,1920.462962962963,10383.862275449103
2337400,47.5,13504.840277777777,4313.5,6618.0,391.5,2035.0,635.5,59289.5,30462.697368421053,884.5,10000.0,175.5,1921.5,10384.173410404625
2337500,46.5,13505.5,4313.5,6618.0,388.5,2035.0212765957447,634.0,59289.5,30465.64864864865,883.0,10000.0,174.5,1919.5106382978724,10382.5
2337600,46.5,13505.5,4313.5,6618.5,388.5,2035.5,633.5,59288.5,30466.5,882.5,10000.0,173.5,1918.5,10382.183574879227
2337700,46.5,13505.791666666666,4313.5,6618.0,389.5,2035.4791666666667,635.5,59288.5,30467.29761904762,884.5,10000.0,174.5,1920.0,10383.82012195122
2337800,47.5,13507.5,4313.850427350428,6618.5,390.5,2035.5,636.0,59290.5,30466.5,884.5,10000.0,175.5,1921.0,10384.5
2337900,46.5,13507.5,4313.826666666667,6618.5,389.5,2035.5102040816328,633.0588235294117,59287.5,30463.340425531915,882.5,10000.0,173.5,1920.5102040816328,10381.814070351758
2338000,45.31818181818182,13507.477124183006,4313.800847457627,6618.0,386.3181818181818,2035.9761904761904,631.0227272727273,59283.5,30464.5,880.3181818181819,10000.0,171.3181818181818,1918.5,10379.849740932643
2338100,45.5,13507.83064516129,4313.837209302325,6618.5,385.5,2035.5,628.5,59286.45977011494,30462.67816091954,878.5,10000.0,170.5,1920.5,10377.801020408164
2338200,44.5,13507.0,4313.773076923077,6618.0,382.0,2035.4769230769232,626.5,59287.5,30460.3488372093,875.5,10000.114285714286,168.5,1923.4769230769232,10375.5
2338300,44.5,13507.181818181818,4313.739837398374,6618.0,381.5,2035.5254237288136,625.5,59288.5,30459.308510638297,874.5,9999.813559322034,167.5,1924.5254237288136,10374.204918032787
2338400,42.5,13507.0,4313.809523809524,6618.0,378.5,2035.5,621.5,59290.5,30458.333333333332,870.5,10000.0,164.5,1923.5,10369.808571428572
2338500,42.5,13507.5,4313.791366906475,6618.0,376.5,2035.5,620.5,59289.857142857145,30458.602272727272,870.5,10000.0,164.5,1919.5,10369.5
2338600,42.5,13507.5,4313.8105263157895,6618.0,376.5,2035.5,620.5,59288.48387096774,30457.68817204301,868.5,10000.0,163.5,1920.5,10368.5
2338700,43.5,13508.0,4314.0,6618.0,378.5,2035.5,622.0,59289.5,30461.666666666668,871.5,10000.0,165.5,1920.0185185185185,10371.115384615385
2338800,40.5,13508.0,4314.0,6618.0,370.5,2035.5,613.5,59292.510416666664,30462.0,862.975,10000.0,159.5,1919.5,10362.5
2338900,38.5,13507.858333333334,4313.761904761905,6618.0,365.5,2035.5,606.5,59294.24,30463.641791044774,856.0,10000.0,154.5,1917.5,10355.5
2339000,38.5,13506.8125,4314.0,6618.0,362.5,2035.5,606.5,59297.5,30460.5,855.5,10000.0,154.5,1917.0,10354.832352941177
2339100,37.38,13506.5,4313.758771929824,6618.5,358.38,2035.5,603.38,59295.64864864865,30464.824324324323,852.38,10000.25,152.38,1917.5,10352.170854271357
2339200,30.5,13506.827272727272,4313.83984375,6618.5,328.5,2035.0,569.5,59299.5,30465.25641025641,818.5,10000.0,129.5,1912.9761904761904,10317.844827586207
2339300,32.5,13506.5,4313.5,6618.0,339.0,2035.03125,581.5,59297.5,30464.777777777777,830.5,10000.0,137.5,1914.03125,10330.0
2339400,32.5,13507.150793650793,4313.5,6618.5,338.5,2035.0151515151515,579.5,59295.5,30464.72857142857,828.5,10000.0,136.5,1913.8939393939395,10328.1875
2339500,32.5,13509.1640625,4313.855371900827,6618.5,339.5,2035.0,582.0,59299.46268656717,30464.925373134327,830.5,9999.981818181817,137.5,1915.5,10330.142131979695
2339600,31.5,13509.0,4313.8359375,6618.5,331.5,2035.0,574.0,59295.5,30466.0,822.5,10000.236842105263,132.5,1915.9772727272727,10322.5
2339700,30.5,13508.0,4313.809027777777,6618.511936339522,328.5,2035.046511627907,571.5,59295.5,30463.283333333333,820.5,10000.0,131.5,1916.5348837209303,10320.130193905818
2339800,32.76923076923077,13508.223076923077,4313.820895522388,6618.0,339.7692307692308,2034.920634920635,580.7692307692307,59300.5,30460.628205128207,829.7692307692307,10000.0,136.76923076923077,1918.3809523809523,10328.5
2339900,32.5,13508.5,4313.5,6618.0,338.5,2034.8367346938776,578.5,59302.5,30460.7,827.5,10000.0,136.5,1918.4285714285713,10327.5
2340000,31.74074074074074,13508.5,4313.202898550725,6618.0,334.74074074074076,2035.0,577.7407407407408,59297.5,30460.71111111111,826.7407407407408,10000.0,134.74074074074073,1919.5,10325.5
2340100,30.5,13507.5,4313.5,6618.5,327.5,2034.9791666666667,569.5,59302.5,30461.5,817.0,10000.0,129.5,1919.5,10316.5
2340200,28.5,13508.0,4313.19191919192,6619.0,322.5,2034.5116279069769,563.5,59300.192307692305,30463.0,811.5,9999.727272727272,125.5,1918.5116279069769,10310.87172774869
2340300,28.5,13508.174242424242,4313.5,6619.0,320.5,2034.392857142857,560.5,59303.5,30462.7125,808.5,9999.677966101695,124.5,1920.392857142857,10308.190476190477
2340400,27.5,13507.836538461539,4313.142857142857,6619.5,316.5,2034.828125,556.5,59299.5,30463.5,805.5,10000.0,122.5,1919.421875,10305.0
2340500,28.5,13508.0,4312.776315789473,6619.5,321.5,2034.5,561.5,59297.47619047619,30459.690476190477,810.5,10000.016393442624,125.5,1921.5,10309.5
2340600,30.5,13507.83962264151,4313.5,6620.0,330.5,2034.5,571.5,59301.5,30460.5,819.5,10000.0,131.5,1919.5,10319.177725118483
2340700,32.5,13507.803921568628,4313.247933884298,6620.0,335.5,2034.5,576.9642857142857,59303.5,30460.283333333333,826.5,10000.0,135.5,1919.9814814814815,10325.5
2340800,31.5,13507.818181818182,4313.152173913043,6619.0,334.5,2034.5,573.5,59303.5,30460.682926829268,823.0,10000.0,133.5,1920.9615384615386,10322.5
2340900,32.76923076923077,13508.0,4313.240740740741,6619.0,335.7692307692308,2034.5166666666667,576.7692307692307,59299.5,30457.282608695652,825.7692307692307,10000.0,135.76923076923077,1920.4833333333333,10325.5
2341000,31.5,13508.1171875,4313.236842105263,6619.0,334.5,2034.5,573.5,59303.5,30458.725806451614,822.5,10000.0,132.5,1920.5,10321.878531073446
2341100,33.5,13509.152542372882,4312.7900763358775,6619.0,341.5,2034.517857142857,583.5,59302.0,30458.678571428572,832.5,9999.875,139.5,1920.517857142857,10332.0
2341200,34.5,13510.195652173914,4313.0,6619.0,348.5,2034.5,589.5,59305.5,30463.5,838.5,10000.413793103447,143.5,1920.5,10338.5
2341300,35.5,13510.5,4313.217948717948,6618.984496124031,346.5,2034.5,590.5,59306.5,30460.26923076923,839.5,9999.892857142857,143.5,1919.5,10338.5
2341400,34.5,13510.0,4313.172727272728,6619.0,347.5,2034.3939393939395,589.5,59303.5,30457.333333333332,839.0,10000.0,143.5,1916.939393939394,10338.5
2341500,36.5,13510.0,4313.155303030303,6618.5,354.5,2034.5,594.5,59301.51136363636,30455.727272727272,843.5,10000.25,146.5,1916.02,10342.828908554573
2341600,35.916666666666664,13510.0,4313.206081081081,6618.0,348.9166666666667,2034.5,590.9166666666666,59304.5,30454.5,839.9166666666666,10000.304347826086,143.91666666666666,1917.0192307692307,10339.175925925925
2341700,35.5,13510.5,4313.5,6618.0,351.5,2034.0384615384614,592.5,59302.5,30457.0,841.5,10000.0,144.5,1917.5,10340.5
2341800,37.5,13511.844262295082,4314.0,6618.0,356.5,2034.5,599.5,59305.477611940296,30463.283582089553,848.5,10000.28,149.5,1917.0,10348.155440414508
2341900,36.5,13511.5,4315.0,6618.0,356.5,2034.5172413793102,596.5,59310.5,30464.5,846.5,10000.0,147.5,1918.0,10345.5
2342000,36.5,13512.0,4315.822147651007,6618.0,353.5,2034.5,596.5,59313.47826086957,30466.282608695652,845.5,10000.0,147.5,1918.5,10344.842105263158
2342100,35.5,13511.5,4315.5,6618.5,350.0,2034.0,591.5,59306.5,30463.734375,840.0,10000.20634920635,144.5,1919.5434782608695,10339.5
2342200,34.5,13511.82,4315.5,6618.0,347.5,2034.0,590.5,59311.5,30463.5,839.5,10000.0,143.5,1918.5,10339.197916666666
2342300,35.5,13511.5,4315.0,6618.0,349.5,2034.0,594.5,59307.5,30460.68918918919,842.5,10000.0,145.5,1918.5,10342.5
2342400,35.73076923076923,13512.13392857143,4315.257936507936,6618.0,349.7307692307692,2033.983870967742,592.7307692307693,59310.779661016946,30459.216216216217,841.7307692307693,10000.0,145.73076923076923,1919.5,10341.5
2342500,35.355932203389834,13512.14393939394,4315.0,6618.5,351.35593220338984,2033.983870967742,594.3559322033898,59308.5,30457.0,843.3559322033898,10000.0,146.35593220338984,1919.5,10342.811728395061
2342600,35.5,13512.0,4315.175,6618.5,350.5,2033.962962962963,593.5,59308.5,30459.33823529412,841.5,10000.0,145.5,1919.5185185185185,10341.5
2342700,35.5,13512.233333333334,4315.782178217822,6618.5,351.5,2034.0,591.5,59309.52040816326,30462.714285714286,840.5,10000.0,144.5,1917.9649122807018,10339.841463414634
2342800,34.5,13512.0,4315.5,6619.0,346.5,2034.5294117647059,587.5,59312.5,30464.0,837.5,10000.015384615384,142.0,1918.5294117647059,10336.5
2342900,34.5,13512.234375,4315.5,6619.0,346.5,2034.0350877192982,589.0,59313.5,30461.70588235294,837.5,10000.0,142.5,1918.5263157894738,10337.157434402332
2343000,36.5,13512.13492063492,4315.5,6619.0,352.5,2034.0,595.5,59310.5,30461.296875,844.5,10000.0,146.5,1918.5,10343.800578034683
2343100,36.5,13513.0,4315.5,6619.0,354.5,2034.5,597.5,59313.5,30460.75,846.5,10000.0,148.5,1918.5,10346.179487179486
2343200,38.5,13513.0,4316.243243243243,6618.5,359.5,2034.5,603.5,59313.5,30461.3125,852.5,10000.0,152.5,1918.0,10351.834170854272
2343300,37.5,13513.0,4317.5,6618.0,359.5,2034.5283018867924,602.5,59321.46666666667,30463.683333333334,851.5,10000.0,151.5,1918.9818181818182,10351.5
2343400,38.5,13512.0,4317.0,6618.0,361.5,2034.6,604.5,59314.5,30460.680555555555,853.5,9999.782608695652,153.5,1920.6,10353.161445783133
2343500,37.5,13511.85294117647,4316.754807692308,6618.0,359.5,2034.0,600.5,59318.480769230766,30454.0,849.5,10000.0,150.5,1919.5294117647059,10349.5
2343600,36.888888888888886,13511.5,4316.48031496063,6618.0,352.8888888888889,2034.0,596.7777777777778,59320.5,30452.0,844.8888888888889,10000.0,147.88888888888889,1920.5,10344.185185185184
2343700,36.5,13511.5,4316.5,6618.0,352.5,2034.0,596.5,59316.5,30451.5,845.5,10000.0,147.5,1919.5,10344.860119047618
2343800,36.292682926829265,13511.126865671642,4316.2801724137935,6618.0,354.2926829268293,2034.0204081632653,595.2926829268292,59312.5,30451.706896551725,844.2926829268292,10000.0,146.29268292682926,1919.5102040816328,10343.851515151515
2343900,36.5,13511.5,4316.0,6618.0,354.5,2034.0169491525423,595.5,59307.5243902439,30450.682926829268,844.5,10000.0,146.5,1920.5084745762713,10343.898351648351
2344000,38.5,13511.5,4316.19587628866,6618.0,361.5,2034.5,603.5,59303.5,30450.66176470588,852.5,10000.0,152.5,1920.0,10352.5
2344100,37.5,13511.223214285714,4316.0,6618.0,359.5,2034.0,602.5,59306.5,30448.5,851.5,9999.631578947368,151.5,1920.5,10350.847826086956
2344200,37.5,13511.0,4316.5,6619.0,357.5,2034.0,600.5,59314.5,30452.646341463416,849.5,10000.0,150.5,1918.5,10348.5
2344300,36.5,13509.16923076923,4316.5,6619.0,354.5,2034.0,598.5,59309.5,30452.28205128205,847.0,10000.0,148.5,1918.5,10346.5
2344400,37.5,13506.5,4316.0,6619.0,355.5,2033.5,600.0,59301.5,30448.694444444445,848.5,10000.0,149.5,1919.5,10348.160997732426
2344500,38.5,13507.1875,4316.0,6618.992907801418,360.5,2033.5,603.5,59302.5,30448.657894736843,852.5,9999.655737704918,152.5,1920.5,10351.828125
2344600,38.5,13506.5,4316.0,6619.0,361.5,2033.5,605.5,59298.5,30446.671875,855.5,10000.0,154.5,1920.0,10354.5
2344700,39.5,13507.5,4316.0,6619.0,367.0,2033.2777777777778,609.5,59300.46153846154,30449.31868131868,858.5,10000.0,156.5,1920.851851851852,10357.885416666666
2344800,41.5,13507.166666666666,4316.132575757576,6619.0,372.5,2033.5,615.5,59294.5,30452.652777777777,864.5,10000.0,160.5,1921.0,10364.5
2344900,41.5,13507.754098360656,4316.0,6618.994328922496,370.5,2033.5,615.5,59297.5,30454.5,864.5,9999.686567164179,160.5,1921.0,10363.5
2345000,40.5,13508.198275862069,4315.5,6619.0,369.0,2033.5,613.5,59295.5,30452.684210526317,862.5,10000.413793103447,159.0,1921.0,10361.848837209302
2345100,39.5,13507.5,4315.760330578512,6619.0,365.5,2033.448275862069,607.5,59294.5,30457.655555555557,856.5,10000.0,155.5,1921.448275862069,10356.138888888889
2345200,40.5,13507.5,4315.811320754717,6619.0,370.5,2033.5,614.0,59297.708333333336,30460.384615384617,862.5,10000.085714285715,159.5,1921.0416666666667,10362.5
2345300,42.5,13507.786764705883,4315.5,6619.0,376.5,2033.52,619.0294117647059,59287.5,30455.5,868.5,10000.142857142857,163.5,1920.52,10367.852331606218
2345400,43.5,13507.5,4315.5,6619.0,379.5,2033.48,622.5,59286.5,30457.658536585364,871.5,10000.0,165.5,1923.48,10371.5
2345500,42.5,13508.0,4316.2,6619.5,376.5,2033.050847457627,619.5,59288.836956521736,30457.684782608696,867.5,10000.377049180328,163.5,1922.9661016949153,10367.5
2345600,43.5,13507.0,4316.773195876289,6619.5,377.5,2033.0416666666667,621.5,59296.5,30458.28947368421,870.5,10000.0,165.5,1922.5,10370.5
2345700,41.5,13507.0,4317.275862068966,6620.0,370.0,2033.0,613.5,59300.5,30461.6875,863.5,10000.0,159.5,1919.5102040816328,10362.86607142857
2345800,40.5,13506.136363636364,4317.179310344827,6620.0,369.5,2032.5,612.5,59294.47297297297,30461.243243243243,861.5,10000.0,158.5,1919.5,10361.5
2345900,41.5,13506.5,4317.751908396946,6620.0,372.5,2032.0333333333333,614.5,59295.5,30462.657142857144,864.5,10000.0,160.5,1920.5,10363.5
2346000,41.5,13506.5,4317.5,6620.0,371.5,2032.5,616.5,59300.30434782609,30462.333333333332,865.5,10000.0,161.5,1920.0454545454545,10365.16091954023
2346100,42.5,13506.861538461539,4318.0,6620.0,373.5,2033.0,617.5,59303.75675675676,30462.743243243243,866.5,10000.0,162.5,1920.5,10366.189393939394
2346200,42.5,13506.8671875,4318.5,6620.0,374.5,2032.5,617.5,59308.5,30466.734375,866.5,10000.0,162.5,1921.5,10366.5
2346300,41.5,13506.5,4318.819444444444,6621.0,370.5,2032.5,614.5,59314.5,30472.23611111111,864.5,10000.0,160.5,1923.0,10363.815104166666
2346400,41.5,13507.0,4318.5,6621.0,373.5,2032.5625,617.5,59308.5,30474.242857142857,866.5,10000.0,162.5,1923.0416666666667,10366.156657963447
2346500,41.5,13506.978102189782,4318.5,6621.0,371.5,2032.5,614.0,59305.5,30474.6875,863.5,10000.0,159.5,1923.017857142857,10362.832258064516
2346600,42.5,13506.86923076923,4318.0,6621.0,375.5,2032.5,618.5,59300.48484848485,30471.727272727272,868.5,10000.0,163.5,1923.5,10367.5
2346700,42.5,13507.0,4318.0,6621.0,373.5,2032.5,619.5,59298.0,30472.677419354837,868.5,10000.0,163.5,1924.5,10368.5
